one,two,three,four,key
0.2907451,0.590175351,0.89526024,-0.025518429,G
-0.264040071,-1.204051421,0.504198843,0.602873259,M
2.027583989,-0.097576499,-0.445689201,1.965017773,Q
1.342573074,1.231399801,1.72325729,1.332216206,H
1.536042357,1.585264354,0.904740055,0.972696764,N
-0.494592694,0.0084183,1.512646585,-0.114530826,A
0.796604425,0.24222297,-0.381732463,-0.006186852,B
-0.103387973,0.690856569,-0.217870282,-0.399363177,Z
-1.055039179,1.263498281,-0.294832615,-0.131289713,R
0.769964218,-0.077620843,-1.569057181,1.759866147,Q
-0.3804818,-0.444606036,-0.959612675,0.375137657,2
0.343651826,1.653496519,0.361989871,1.413521433,P
-1.037169458,0.466150541,-0.483780259,1.754662682,D
-1.370659764,-0.066661453,0.780668543,-0.341960144,3
-1.21895292,-1.185454213,-0.313376693,0.509476842,W
0.320657398,-2.371135255,1.327589272,-1.326687761,S
-0.021378466,-0.06210145,0.573616579,-0.603958067,E
0.703793274,0.09420909,0.21239883,-0.698489942,T
0.126526891,-0.597758058,0.77246183,0.40661512,P
0.472917137,-0.828901505,-0.236531944,1.138179936,S
-0.90371922,-1.377777277,-1.844190068,-0.472677417,M
1.024344282,-0.450260593,-0.683783461,-0.661728619,W
0.127562374,0.164954535,0.302059135,-0.774068741,E
1.114309508,0.040545144,-1.945604801,-0.051612735,P
-1.105121391,2.33019863,-1.632063769,-0.642056445,Q
-0.638923157,2.087783603,-0.664266874,1.279758901,B
0.394658236,-1.415180934,0.909132596,-1.030026638,3
0.229628659,1.221449469,0.267325254,1.546964872,F
-0.754185677,-1.428343406,1.642931439,1.298858294,C
0.276273762,0.759065379,-0.779599533,0.224756025,Q
0.701377406,0.120162095,1.432006565,-0.151164009,D
-0.595784983,-1.448381287,-1.43480865,-1.878632185,C
0.500948698,0.070500103,-0.443116787,0.457912429,9
0.859546396,2.785971077,-0.532928795,-1.136828216,X
0.711861099,0.002736402,-0.400844152,0.551365229,1
-1.445062483,-0.61105548,-0.322966947,0.547383615,P
0.954099726,-1.257360084,1.008902584,-0.906557894,2
-0.833364012,1.040693703,1.197968015,-1.312923109,N
-1.292614115,0.276692468,-1.050740805,1.534012683,V
-1.013760047,-0.066572258,-0.620853923,0.730213585,6
-0.976168875,-0.974598183,-2.197370167,1.852370914,Y
-1.329729685,1.085331378,1.980574042,1.17684101,L
-0.218698468,0.084666286,-0.1735424,-0.651511228,R
-1.982991421,1.64359853,1.4685979,1.516741793,P
1.164884389,0.020764155,-0.533329247,-1.145034596,3
-1.491799062,0.007564412,0.616604668,-1.037413797,Y
-0.996030373,0.137300541,1.731781538,0.17589804,L
0.303861047,-1.052661615,-0.970054547,-0.785081315,H
-1.001331935,0.017180779,1.782410162,-1.19056782,S
-0.336102391,-0.821629065,-0.626185171,0.571428908,N
0.422549799,0.500042041,0.513455809,0.488155854,D
1.86787067,1.484582032,-1.357442898,-2.626637119,W
2.005166726,-0.685621937,-1.561030481,0.182441224,R
0.597000249,0.222708464,0.305167804,-0.08053289,I
-0.508773249,1.021734247,1.108644192,0.943291271,Q
-1.179020062,0.036330927,1.042836784,1.088222205,4
0.951402042,-0.307577809,-0.368335407,0.251812939,N
1.218338628,0.713224474,-1.293506759,-0.76025679,Q
-0.637574912,0.264305081,-1.318300809,-0.356750795,A
-0.279951916,-0.480787951,0.570095363,0.064280322,8
0.070160195,1.671391994,-0.799068308,1.152375219,Z
0.76512742,1.032661149,0.202237586,-0.111697076,N
-0.164872077,-0.205052139,-1.352807854,1.070987236,3
-0.921248786,0.130183092,-0.494699787,1.20031966,G
-0.772597691,0.971765758,-1.172807159,-0.629113715,I
-1.168047619,-0.763391523,-1.101017268,-1.225281822,6
-0.487140835,-1.570014199,2.023701059,0.942097604,S
-0.960109538,-0.599788708,-0.420131233,-1.060304573,N
1.14577396,0.271638102,0.158536461,-0.138008496,Z
-0.193084172,0.966615598,-1.288474901,-0.604217203,X
-0.328503306,0.848667856,-0.046549576,-0.349783763,Z
-0.350641166,0.682651802,1.213110004,-0.422607459,Q
1.62355807,-0.389625927,2.020485477,-0.20408479,P
-0.281836288,0.799263959,-0.033646833,0.041707758,M
-1.37962725,-1.124807098,0.076572795,-0.908952629,J
-0.481684848,1.31709991,-0.913979033,-0.677304004,K
0.574355859,-0.732227953,-0.158524395,-1.794889937,2
-0.55624552,-0.972948131,-0.358833604,-0.229476947,B
-0.662141972,-0.182813044,0.328314603,2.252194232,Q
-0.209264365,1.116097161,-0.83996846,0.491750112,W
0.412336946,-0.464012278,0.112052136,0.829024115,G
-0.292731179,0.152551897,0.171420747,-1.676514124,X
-0.810217143,1.707644673,-0.295622594,0.205511313,H
0.443111229,0.546865888,-0.815407176,-0.814718294,9
0.421462014,-0.836823208,1.425804238,0.052378773,O
-0.761552831,-2.153481197,-1.241917362,-1.000066138,Y
-1.740843232,-1.618405331,-0.206716812,0.088523673,5
0.862218666,-1.028091054,0.132115501,0.920400144,W
1.151347116,0.109755692,-0.987296793,0.763409499,V
-0.91033454,-0.982107232,0.490226439,0.643449468,Z
0.761674335,-0.617405895,-1.652584778,1.875517662,U
-0.994851043,-0.103496579,-1.577334887,-0.537262765,J
0.410500365,2.351971164,-0.974479791,0.163615325,T
0.363843236,-0.331078602,0.008410934,-1.8089523,Y
-0.726562578,-0.261140744,0.24310329,0.142010741,X
-1.010931237,1.01473906,-0.92578449,-0.869490578,H
0.938798718,0.42110997,-0.105712069,-0.563259552,F
-0.639066821,-1.289469057,1.124618407,0.608780169,E
0.853379698,-0.514837541,0.09731564,-0.297522527,2
0.947749375,0.25926016,0.54950733,-2.636814233,R
1.905349545,-0.012054843,2.431791462,1.237996911,N
-0.516668359,-1.809236189,0.41614406,-2.280587974,H
1.027779511,-0.027404593,-0.56450303,-0.119946714,7
1.551203873,0.466685125,-0.641259955,-0.181744011,H
0.926318464,0.927290601,0.117345512,0.689851594,P
-0.63227308,0.324688409,0.298192933,-1.017273356,C
-0.015874095,0.788400794,0.638824671,0.3720479,B
-0.010017322,-0.326954513,-0.318235902,1.046044195,Y
-0.634580293,-0.522507979,0.068566616,-0.884559531,E
2.050652685,-1.181549151,-0.533822034,-2.125312927,F
-0.908868232,-0.793014142,-0.335109039,0.037492256,7
1.224109951,0.958274146,1.329757515,-0.253768391,H
1.718143522,-0.648634473,0.142422614,-0.403444926,I
-0.533004856,-0.21449135,-0.23592269,0.91492994,0
-1.390759107,0.211406286,0.590674181,0.083262458,Q
-0.928091152,0.70195625,1.039177845,-0.76225919,N
0.728671836,-0.383445986,-0.562925809,0.423290395,W
0.370023898,0.032020425,-1.263049899,-0.661189729,L
-0.174517541,-0.253561303,1.363441125,-0.352336951,E
-1.462123493,-1.024080333,0.516048049,-0.274181112,O
0.149626248,-1.258492819,-3.147011566,0.647377313,U
0.718572411,0.122686536,-0.264683241,-0.012467316,Y
-0.583261123,1.866095854,-1.291961761,0.50172048,9
-0.215772192,0.096258153,0.500505854,1.266032397,P
-2.008886957,-0.46326245,0.235280097,1.576380933,O
-0.389030856,0.75633309,-0.727188397,-0.241930389,K
0.094755566,1.4433951,0.421278686,0.521303731,W
0.211397285,-1.091062423,-0.885884936,-1.174210529,Y
0.867970798,0.059844884,2.117674057,-0.275678336,Q
-0.689219616,-0.498567456,-0.754486932,0.24961785,N
-1.4223126,-0.799299043,-0.818168329,0.175178718,Q
0.121057821,-1.391757554,0.540613703,0.610207516,I
0.320296932,2.239587937,-1.146741399,-0.510207687,A
-0.690141911,0.491000756,1.058331661,-0.008988979,A
-0.521702563,-2.299228435,1.042974298,0.022488052,F
0.255020814,0.547389567,-0.590398412,1.040874628,X
1.173623153,-1.470366337,0.391081992,2.614733069,P
0.408012033,0.666054476,-1.332051316,-1.773270006,A
-0.404665088,-1.826795662,0.051081564,-0.389155325,H
1.311233182,1.071635833,-0.691517208,-0.197166006,K
1.329483337,-0.314181398,1.155250072,-0.310137705,B
-1.334959644,-1.373416912,0.02126353,0.902418238,Z
2.268281558,-0.007329472,0.394682683,-1.679803443,A
-0.304685067,-1.356296104,-1.62041924,-0.569421791,Q
-0.530817561,0.800831462,-2.274780672,0.170541062,D
-0.00179987,-3.465355845,-0.827826078,1.430808216,Y
-0.261444376,1.486314299,-1.039578646,0.719062435,A
0.627622342,-0.469193895,-0.101264239,1.891675552,I
-0.329298497,0.071715225,0.479169387,-1.079075132,Q
-0.742764961,0.75902953,-1.118109004,0.884686955,V
0.383763775,1.115819441,1.333112788,0.371440405,N
0.137338425,-0.66239904,1.75714001,-0.909404567,W
-1.539605388,-0.895458217,-0.23327475,2.666556121,L
0.035303914,-1.942487137,1.242117582,-0.184326342,J
0.182066405,0.434355323,-0.583836352,0.616159546,Z
-1.259901053,-1.114099887,0.28394145,0.797891659,X
0.988201686,-1.163366907,0.11579715,-0.048534986,Z
0.236979549,-1.602384887,1.118379894,-0.554615855,L
0.900937661,0.716453965,1.811875324,-1.330703738,S
0.727674784,-0.938173916,0.479873744,0.347832185,T
0.287110072,-0.346400077,-1.15967566,1.049243108,Y
-1.099466363,0.356532775,-0.167410153,-1.174867703,E
2.128370757,0.678285501,-1.13497407,0.492645208,W
-0.839113825,-0.006298982,0.822816732,-1.684707415,K
0.883543017,-1.083908362,-0.056348749,0.571913011,4
0.394935659,0.935667578,0.401927373,-0.062631274,X
-1.239740593,-1.063991235,0.117355131,0.529984301,H
-0.921698915,2.013758426,0.578415808,-0.832472038,H
-0.438838986,-1.688725822,-0.772547963,-1.138873654,G
0.367193624,0.588573768,0.637054348,0.636911713,A
-1.398240919,0.701901912,-1.603974031,-0.001910157,5
-0.759556385,-1.767281672,1.903069871,-0.191658538,M
-0.032537415,0.924378834,-0.14870378,0.321012178,5
0.209908624,1.623331898,-1.144754036,0.412215899,E
-0.457389498,-0.117801477,-0.323971837,0.879816192,I
0.126167352,-0.170581518,-0.08692753,1.426526761,0
1.385305728,-1.470872558,0.5936921,-1.331942605,W
0.41199703,-0.792781345,1.117095317,3.372951108,S
-0.794808011,0.29457404,-1.235113658,-1.038513834,H
-0.400434825,-0.040874308,-1.539885206,1.306124844,9
0.069999336,0.856248596,-0.599017277,-0.766095044,P
0.480274368,0.934570546,-1.233171162,-1.027288932,I
0.169191485,-0.241471824,-0.199200577,-0.421583359,S
-0.274242841,1.465206209,0.098365815,-0.16606632,5
0.350213524,0.375084339,-1.319545759,-0.105641099,P
0.238529004,0.373154595,0.755962213,-1.68183629,D
-0.222048141,2.136199659,0.197332538,-0.539230304,G
0.375308784,1.165427369,-1.357453129,0.612016863,M
-0.463572517,1.766087116,0.455837039,0.25551165,0
0.27998762,0.42071717,0.805524014,-0.755125227,L
0.930874248,0.060650588,1.623671087,0.086015347,T
-0.292948974,-0.880245088,-0.58117838,0.654814809,C
-0.204133216,0.333148655,0.406851809,-1.169391389,E
-0.242473906,0.331982024,0.290742328,-0.278749501,X
0.145993094,1.93044756,1.720139362,1.37752246,D
-0.617593289,-1.614591022,0.016190729,-0.604622352,D
0.922978306,-1.292055333,-1.351997443,0.283805565,J
-0.928138329,0.852961137,0.024443995,2.340552558,W
-0.821975955,0.817373988,0.45182476,-1.57002768,2
1.321737109,-0.400620519,-0.807798065,1.015631443,M
0.711289457,0.923190428,-0.455170176,1.067814369,0
-0.047304282,1.394179917,2.344609624,-0.002396654,A
-1.688335609,-0.346351815,0.425520384,-0.224832007,N
0.160532759,-0.687899003,-1.421195537,-0.272782612,I
-1.066809856,1.259937351,-0.206259375,-0.970698643,8
0.745745146,0.218009162,-1.164389099,0.998143665,O
-1.113693738,1.714324773,0.08123201,-0.774843958,4
0.836288834,-0.640711545,0.214117824,0.672352804,X
-1.253732522,1.755153886,1.009683913,0.813606879,E
0.688122013,0.107562816,1.268690293,1.585724698,O
-1.000946803,0.543779192,1.701536918,-0.824417749,5
0.259233096,0.384970065,0.623987326,-2.267826928,X
0.681097357,1.819243891,0.669091092,-1.138713775,Z
0.079503985,-0.515797219,0.034016774,0.533996611,H
0.408100719,0.314262769,-2.700833636,0.885913219,D
-1.043827571,-0.659637978,-0.383559155,3.060846053,P
-0.559462648,0.347588219,-1.73081163,0.51756309,V
0.980145397,1.394326839,-1.456224201,0.791639098,Z
-0.723501046,2.558271296,-0.850818279,-0.475866885,3
0.10022849,-0.570544048,-0.002565057,-2.148292787,B
-2.006153631,1.062675938,0.569060218,0.418153033,D
1.698521278,-0.87771478,2.729602651,1.443464051,8
0.151382625,-0.519385613,0.389304096,-0.481319321,P
0.945800588,0.619985495,2.090553488,-0.437160157,E
-0.921652203,0.748417609,-1.993967923,-0.438938179,2
1.936294654,1.162779687,-2.154590145,0.718838726,K
1.550969966,0.18820665,-0.850501609,-0.990649083,K
0.482061363,-0.204229297,-0.500644028,0.319990573,P
0.223549309,-0.195633063,-1.181842075,0.874798164,H
0.152340482,-1.239361779,-0.572878484,2.023121463,G
0.364105114,0.911929576,-0.056518176,-0.468410058,Q
-0.766293824,-0.268946105,0.72287957,-0.744594427,Z
0.769704933,-1.639635201,0.498835317,-0.237019182,F
-2.189869932,0.334059257,-0.248977381,-0.303729945,Z
-1.219167452,-0.094163503,-0.75944859,-0.373387208,I
-1.33130262,0.159015019,0.488239986,-0.421206185,E
5.66E-05,1.475883794,-0.493882954,-1.34734419,7
0.427966082,-0.462142802,2.548931044,-0.643161909,V
0.326544942,-0.360347946,-1.712747137,-1.031053268,R
-0.857994769,0.301968677,-1.466876137,0.306274571,M
-1.097458146,0.394401226,-1.255293026,-0.439218074,W
0.172591073,-0.264389854,-1.49830407,-0.072482642,2
-0.537247253,0.987165751,-0.415319199,-0.911045838,0
0.736183452,0.215746006,-0.396431235,-0.011700705,4
-1.916783908,-1.356730327,0.109771434,-1.22650908,I
-0.583047286,1.13782872,-0.592200592,0.409020223,L
-0.377472168,0.867823616,0.146360733,0.649429872,L
-0.669547666,0.118215338,-1.476485939,0.535221717,J
0.943050296,-2.480242609,0.57178875,-1.37133136,E
-0.556300424,2.471794826,0.387172043,-0.374153804,O
1.129518686,0.415313348,-0.037096509,-0.150884904,L
-1.600412515,0.159826095,0.150359409,0.08806022,C
-0.792301915,-0.765246908,-1.021910169,-2.058838315,P
0.492471995,1.075038488,0.855288795,-0.021078963,E
-1.037104381,0.431853942,2.730070532,0.452413049,U
0.486590505,0.122527087,1.388339755,0.014269667,V
0.03162085,0.222669441,3.025273022,0.412352353,6
-0.516121355,0.433223673,-1.821536733,0.666071366,N
-0.127360693,-1.419093219,0.364285104,0.70946921,M
1.286619586,-1.324586301,0.498088685,0.001875211,G
0.94121785,0.937460705,0.993775149,-1.5410109,K
0.140539289,-0.675597556,-0.050526113,-0.392512774,O
1.100811241,-0.071888814,0.748639496,0.926795819,D
0.904096042,-0.387636017,-1.832550186,-0.025005245,6
-0.723900814,0.389482891,2.041584807,-0.193698756,C
-1.556293695,-0.358824352,0.094071841,-1.163631968,4
0.257939509,-1.344355659,-1.615863073,0.5348474,U
-0.955549394,0.721610347,0.544828821,-0.773343863,Q
0.084982648,0.643734356,0.924384403,0.820763856,4
0.339438074,-0.512475034,-0.140745456,1.772117359,B
0.738018907,-1.09093176,0.936386889,-0.037196428,6
0.498951192,-1.609795914,0.202239169,0.333631437,M
-1.421275431,-0.892238364,-1.079190529,1.361871455,O
0.57122814,1.107258941,-0.489435902,0.439029935,J
2.343104099,-0.052859282,0.536494792,-0.256877717,R
-1.649719172,-0.588895771,-0.54299801,-1.429528569,3
-1.231454735,-0.141106338,-0.045299088,-2.033290267,A
2.046176136,0.003491193,-0.419639439,0.338628979,G
0.455333559,0.586218619,-1.659733479,0.745404259,Q
1.085039587,-0.416365171,-2.094404977,-0.291052618,A
0.223690415,1.399660689,-1.052631756,-1.198155878,F
0.285272152,0.167573424,-0.111291986,0.310478952,X
0.063792645,-0.837654458,-0.677238472,-0.626083548,U
0.087284634,-0.517900176,-1.184332472,-1.086610115,M
0.13117132,1.340718518,-0.134506608,-0.599765053,W
0.413138822,0.297188165,-0.674360985,-0.868656779,Y
-0.725957164,-0.998949099,0.592401904,-0.818485681,F
2.01910601,-0.87047421,1.639568888,-0.018648297,I
1.522816587,0.863990876,-1.084724898,0.995037186,I
1.599495398,0.878765692,-0.031820748,-1.541136618,E
0.032584403,-0.830247393,0.093528014,-0.885420834,T
-0.218408199,-0.479249697,0.26982043,0.587702568,K
-0.811632885,0.880449045,-0.355220992,1.267462851,V
-0.331629285,0.758538821,-1.848991963,-1.417983178,R
0.732672049,-0.744897874,0.512209365,1.417494653,4
-1.280849161,1.20001884,-0.946479987,-1.236550192,H
-0.154020827,-0.413900354,-0.475061072,-0.452329619,P
-0.232235334,-0.368471732,0.99350118,-1.021010023,3
0.781139613,1.342345623,0.913417802,1.774222258,O
1.681210399,0.372873798,1.311298172,-1.133756824,U
-1.240546574,-1.168226558,-0.580810293,1.076764169,E
-1.294913905,0.331681668,-0.085695222,-0.380569204,M
-0.049305333,-2.438810647,-0.682628072,-0.573967632,Q
-0.650771376,-0.881442496,-1.694825876,1.437016189,H
-0.396328098,-0.04523696,-0.820598669,0.975118264,I
1.398056902,-0.416834817,-0.527764817,0.655062661,O
-0.491837526,0.252637811,-0.71233956,-0.134047513,0
-0.336568551,-2.269899078,-1.071022747,0.943109716,B
0.756196945,0.732624671,-1.372741032,2.878871075,4
-0.269079207,0.639092505,1.244105941,-2.136111412,I
-0.308117544,1.034232295,-0.431444965,0.994420033,N
-0.47730477,0.35010306,-0.825060983,-1.61021867,K
-0.197311266,1.499384379,-0.450783104,-0.543043565,E
-1.056252536,1.329374028,0.133393394,-0.675953527,5
1.658800337,1.210938364,0.302966029,-1.972337219,U
0.754500106,-2.845932724,1.25348652,0.339283682,K
0.297284273,0.42050809,0.580422609,0.909306175,3
-0.763217629,-0.644610023,0.20041689,1.015394269,W
-0.193426879,-0.461657553,-0.340601033,0.798476128,Y
-0.086357779,0.278118692,-0.796804928,-0.224211992,J
-0.349744701,0.754808662,1.096169279,-1.311704598,M
0.961266099,-1.467788442,-0.381348688,3.412733513,S
0.673155528,-0.895039546,-0.887768316,1.036861088,A
1.674725334,1.311047888,-2.121707698,0.744071403,D
-0.855255038,-1.540225046,-0.445042665,-0.937946606,W
1.677782913,0.670607668,1.078747138,0.268646761,M
0.951291267,-1.040883364,1.452373898,0.205420588,T
-0.683097888,2.921636069,-2.355285211,-0.835637235,G
1.344263263,-0.900980064,0.568158456,1.055772895,N
-1.108598031,-0.65208942,-0.564324184,0.768528154,A
0.86647588,1.019044561,-1.305544718,-0.511820733,E
0.033622725,-0.521880677,0.359101315,-0.119273823,H
1.319066048,-0.396321693,-1.249604844,0.121016912,E
-0.199601266,1.006747275,-1.415584725,0.691379397,M
-1.023019367,1.194963794,0.255706928,-0.457100513,0
0.065227805,-0.575107373,0.182695663,-0.828034533,O
-2.825997261,-1.297744345,1.049191343,1.840403994,Q
-0.179054956,1.174393276,1.734680106,-1.918800055,I
-0.729083204,-1.319773507,1.528342112,-1.092921064,8
0.104814349,-0.552227972,1.35323819,0.630351971,G
-0.255672484,0.775342892,0.387702138,0.041849455,Y
-0.587911323,0.873910372,-0.30484592,-1.05027521,M
-1.334260756,0.244746876,0.467975324,-0.815458543,Q
0.438789582,0.39596047,0.579843229,-0.738805476,S
0.00014653,-0.713570904,-0.727029685,0.207665206,L
-0.693389161,0.133031837,-1.81038532,-0.206715975,J
0.312562282,0.702847316,0.531875412,-0.419881861,K
-0.729948914,0.909011092,-0.368559501,0.71299275,E
0.029554861,-0.052972745,0.687465466,-1.877284278,L
1.043610556,-0.083895097,-0.563813578,-0.637313723,C
1.332120301,0.432326957,-1.071630853,-0.353301446,2
0.433454206,0.493090343,-0.430091219,-1.24739175,S
-0.388183036,0.717130414,0.104644785,-1.34474923,V
-0.309841436,-0.055651839,-0.471842938,0.286450798,H
-0.108283561,-1.610658292,0.452592197,1.942239501,A
-0.12412111,-0.454045803,0.019399579,0.700822612,F
1.113946098,-1.856831764,0.814430682,1.195481577,C
-0.685256694,0.124450266,-0.505895355,0.642685157,L
-0.631721618,-0.143666478,1.087936282,0.219917483,Y
-0.187874761,-1.481584098,-1.0547681,0.200388303,Z
2.41239639,-0.338503881,-3.234391382,-0.688067286,P
-1.946231224,1.372079729,-0.221379763,-1.126995946,J
-0.226293446,0.040196349,-2.77001771,1.115093328,H
1.008069774,-0.423869233,1.889712683,0.348197687,W
0.971149249,-1.32616582,-0.354045937,-0.327411143,B
1.363530511,0.135903704,1.467313184,-0.127779496,6
-0.19197146,-0.123172297,0.510274218,0.39905529,H
-0.751564617,1.868231938,0.088693668,0.470142846,H
-0.699964736,-1.763551214,1.828488898,-0.880434406,L
0.026008328,0.920829785,0.371928191,1.213847972,V
0.680894289,0.57801641,-1.214840385,1.447623637,W
1.393270524,0.043563254,-1.146234218,1.178806956,R
-2.190869509,0.447900064,0.982867191,-0.103476658,Q
0.849065019,-0.657636268,-1.700642565,-1.235271829,K
0.356928304,0.729238576,-1.165259747,0.096956254,7
-0.615839157,-1.021528259,-0.775866788,-0.585817913,B
0.09412805,-0.637392107,2.356799153,-0.71646986,E
1.388508257,-0.023483737,0.376429179,1.644896175,K
0.41829276,-0.817763261,0.017512726,-1.007159775,M
-1.023228785,-1.66426791,1.294333732,0.333396239,P
-0.357209187,-0.81238492,0.164543847,0.395520652,E
0.243235092,0.19834097,0.146675327,-0.912407951,B
0.100768448,-0.111568568,0.44255465,0.655966491,R
0.202153755,-0.40359428,1.08693821,0.057198893,C
0.682939475,-1.257408876,-1.030951204,-0.695575888,V
0.224673651,-1.282981914,0.170885761,-0.72666181,4
-0.815749689,0.041670384,0.449463713,-2.606144806,Q
-0.670342333,-0.181165069,1.513165129,0.241033275,Y
-0.421222629,-0.506196053,0.667947006,-0.252557001,F
0.035651004,-0.034944789,-0.354961293,-1.003239242,9
-0.853609951,-0.436814382,-0.871246068,-0.016231881,M
0.720569699,-0.123686926,-1.700154091,0.301859068,6
1.006002081,-0.282086676,2.905202025,1.603571229,3
1.330781579,1.253422077,-0.876879953,-0.939893842,A
-1.139083716,0.521191884,-0.693467895,0.703674352,Z
0.322375782,0.314142766,0.260488034,-0.496940556,Z
0.998554474,-0.814302247,1.048219754,-0.061590377,G
-0.005025192,-0.711575162,-1.732007394,-0.517527818,E
-1.577290222,0.516398622,1.199672669,-0.512883724,5
-0.856402921,0.031718039,-0.48867731,-0.819806622,C
0.879164165,-6.87E-05,0.085142193,-0.737687909,E
-0.917820625,0.058367272,-0.531512221,-0.812805362,Z
-0.759938801,0.105655131,0.051759505,1.124987466,E
-0.179007753,0.577350578,0.638650462,1.513243437,Y
-0.792080993,0.31128447,-0.15440781,-0.351270889,Y
-1.331303918,0.893180615,-0.081846418,-0.294822979,U
-1.197574334,0.568163821,1.985163679,0.583706201,Q
-0.091010271,-0.727648219,0.315931873,-0.031455889,U
-0.228641076,0.009792271,0.409629523,0.028353201,U
1.429089293,-0.029745572,-0.140590062,1.007687454,0
-0.851548445,-0.260413377,-0.407416098,0.068327847,M
0.451367135,0.434449932,0.700735583,0.190064683,V
1.273203628,1.48258567,-2.012271593,-1.377785393,B
0.665903957,0.656232758,0.304479708,0.159378844,P
0.20658524,-1.101147261,-0.707540897,-0.97827703,T
0.990034482,0.111278236,-0.503771947,-0.89568122,C
-0.68440112,0.50911692,-0.95742702,0.130915959,U
0.034603865,0.769922071,0.168947506,-1.610442788,K
2.48734717,-0.258828717,-0.970272174,-0.531656069,7
0.842772347,2.665060173,-0.093388769,-1.222985816,C
0.556821534,2.105321067,0.408342364,-1.069527996,X
-0.566608488,-1.806123111,0.007236794,1.142460423,L
-0.347958048,-1.703297801,-1.276778967,0.016063415,Z
1.689285286,-0.243741292,-0.032859915,-0.699973545,X
0.512343747,1.105885604,0.9960684,1.866303416,E
-0.695322671,-1.138164104,0.995712525,-0.789439881,T
-0.494161887,-2.277689882,-0.092797743,-0.041204118,N
0.102128256,-0.497692506,-1.240401927,-1.376681918,P
0.532616346,-0.955477479,0.825892604,2.3904479,Q
-1.271741173,2.01804584,0.124696039,-1.138060837,0
1.163885294,-2.197587596,-1.198054986,-0.422572367,E
-0.679812513,0.274314278,-0.178447579,-0.426898619,S
0.933633899,0.350503634,-0.468304136,1.156172942,T
0.64897827,-0.095914869,-0.063838979,0.086077313,2
0.611148995,-0.742646729,-0.250950799,1.610875215,F
-0.141520498,-0.351262783,1.96506991,0.297953599,2
-0.684331973,1.011874609,0.706506365,-0.181270681,3
0.268776735,0.214678355,0.427271785,0.521098868,D
1.167299531,-0.018028522,1.08684065,-0.686287396,R
0.329986084,0.299002868,-1.502036989,-1.866983819,0
1.026256955,0.389163276,-0.433496404,0.159209974,N
1.478011122,-0.295447228,-0.276814208,-0.316250587,D
-0.343394173,-0.083513903,3.053344928,-0.573149182,5
-0.0304983,-0.38056626,0.482507159,0.004528753,U
1.00378859,-0.68890343,-0.627384064,0.704902458,K
-1.466970793,-0.086289273,-1.829226992,-0.212290061,Z
-1.07101254,-1.461017424,1.337435757,2.297508304,V
-1.594759987,-1.095686732,-0.941550587,-1.540257507,F
-0.621688855,0.613429557,-0.756052306,0.647458294,N
-0.891974107,0.50788756,-0.220682668,0.062232525,B
-1.186331643,-0.450562349,-0.546765767,-1.057265993,B
-0.166791135,-1.105683939,-0.078869545,0.052164467,G
-0.188106065,-0.248578049,0.49097112,1.547711679,7
-0.138187582,1.187740633,1.902460121,0.95390272,E
0.10403778,-0.113550963,0.764308215,-0.918112488,N
-0.010589125,1.300180684,0.796238871,0.982547429,Y
-1.025152456,0.896530652,-2.336380144,1.033231904,X
1.851356573,-1.359367363,2.396932857,0.21464762,B
0.683998574,0.638675296,-0.2772961,-0.996665032,P
0.086146371,-0.918117143,-0.541719771,0.536130968,O
0.841856773,0.913906539,-2.5750787,0.794486917,R
-0.890223308,0.582864428,-0.999817944,0.472839465,P
0.365284774,1.439141462,1.549641899,-0.181554053,6
0.172716412,0.202306824,0.956202782,-0.14527685,F
-0.830696473,2.152075512,1.15964228,1.237278624,K
1.0789793,0.031308787,-0.13467201,0.438420093,1
0.505521796,0.563120003,0.752423767,1.25290898,L
0.120993682,0.416448592,-0.643344449,0.585661215,P
-0.686920732,0.439469047,0.320119462,0.841976599,C
1.540677414,-0.824946412,1.046444357,-0.890283086,J
-1.630690192,0.46783817,0.299393737,-0.086504905,B
0.633494779,-0.186524009,0.927626965,0.143163919,K
0.308635854,-0.112857308,0.762842219,-1.072977083,N
-1.627050674,-0.978151413,0.154744636,-1.229036707,F
0.314846984,0.097988846,0.1996083,0.955193468,H
1.666907128,0.992005251,0.496127673,-0.686391015,G
0.010602838,0.708539635,-1.258710921,0.226540953,3
0.118692814,-0.714454714,-0.501342445,-0.25476393,5
0.302616231,-2.011527357,-0.628084547,0.768826864,K
-0.098572126,1.769086455,-0.215026976,-0.0530762,Z
-0.019057933,1.964994056,0.73853793,-0.883775929,4
-0.595349058,0.001781205,-1.423355335,-1.458477239,L
1.392170491,-1.396559628,-1.425306261,-0.847535141,C
-0.896028543,-0.152287245,1.924483224,0.365183971,M
-2.274641727,-0.901873739,1.500351631,0.996540538,P
-0.301897558,1.019905788,1.102160333,2.62452609,K
-2.548388967,-0.585373738,1.496201467,-0.718814746,7
-0.064587963,0.759291883,-1.568414858,-0.420933038,I
-0.143365411,-1.111759547,-1.815580867,0.435273613,U
-0.0704124,-1.055920962,0.338016709,-0.440762524,K
0.649148,0.994272913,-1.384227246,0.485120032,O
-0.370768722,0.40435634,-1.051628462,-1.050898912,4
-0.409980112,0.155627076,-0.818989654,1.277350133,O
0.301213589,-1.11120335,0.668257684,0.671921856,0
1.821117029,0.416444799,0.173874079,0.50511843,S
0.068803645,1.32275858,0.802346253,0.223617809,H
2.311895879,-0.417070325,-1.409598526,-0.515820726,X
